project_id,label,budget_amount,actual_cost,start_date,end_date,actual_end_date,progress_pct,cpi,spi,vac_pct,burn_rate_ratio,overdue_pct,blocker_density,days_elapsed_pct,scope_creep_proxy,finance_gaps,invoice_lag_days,timesheet_volatility,avg_team_rate,people_active_7d
3037,1,1000.0,12055.595033933396,2023-09-12 16:42:09.196970,2023-09-27 16:42:09.196970,2023-09-21 16:42:09.196970,93.28248141190736,0.1,1.5511423583451995,-1097.8922911185414,1387.6676244258767,7.581426125201711,0.0,63.97587140419152,0.7153773549564114,0.0,36.10128616372117,8.927614345924448,51.36062240588708,7
3038,1,31761.922287236586,881390.0049382225,2024-06-10 16:42:09.198760,2025-12-02 16:42:09.198760,2025-12-07 16:42:09.198760,3.624650990332804,0.1,0.1,-76797.40320485696,1618.5827489140167,38.8596044875116,0.019026121341292276,94.34683143336999,0.8440920938142533,0.0,27.14482205361628,8.220071733910167,190.70444654616426,29
3039,1,3458.6274019193716,31692.620213859693,2024-10-10 16:42:09.202773,2024-10-25 16:42:09.202773,2024-11-06 16:42:09.202773,79.9753795786991,0.1,0.4900885696079336,-1006.3812861608051,1224.3989115350353,0.0,0.14217087888676694,100.0,0.8933104088931433,0.0,23.3959993546219,9.17284043389493,80.63490753428277,8
3040,1,33907.06723457515,1672896.6183395016,2023-05-05 16:42:09.204554,2024-05-04 16:42:09.204554,2024-04-27 16:42:09.204554,65.10026703565447,0.1,0.7332860929373732,-7252.926048714124,4579.976929249075,34.07616201279991,0.020221031734271807,95.11735633494743,0.7496025255935396,0.0,30.487353383084095,10.035973117316022,254.3668964903899,5
3041,1,191793.62556099863,587922.7902705433,2022-08-20 16:42:09.208796,2023-08-20 16:42:09.208796,2023-08-10 16:42:09.208796,64.45499012776757,0.19703332567110332,0.6820722440629606,-356.8874000686489,1561.0285467747399,37.62279277601051,0.019837974514771657,100.0,1.0,0.0,32.633288903295316,7.2695107224603275,163.08086335950478,7
3042,1,6298.665085174766,7163.319747184524,2021-10-02 16:42:09.212318,2021-10-17 16:42:09.212318,2021-10-08 16:42:09.212318,37.37173190279538,0.35451483692475094,1.0216825312304691,-189.37538308951133,1162.7683487866832,0.0,0.1266129952955984,37.755815623100226,0.6356174625530393,0.0,45.28036385439555,9.53901876679316,85.10372037263602,6
3043,1,12622.370121350516,94837.38182954102,2024-02-11 16:42:09.213863,2024-03-12 16:42:09.213863,2024-04-03 16:42:09.213863,91.38816912975706,0.11057876209220104,0.5137716936331612,-755.4855954916105,1834.4703684248393,0.0,0.0,100.0,0.46553890422194805,25.469400117531666,32.14556423085859,7.822130370358111,82.14266648425469,7
3044,1,189218.5125643956,452502.7361153882,2024-01-07 16:42:09.215778,2024-10-03 16:42:09.215778,2024-10-19 16:42:09.215778,8.767268892881837,0.1,0.1,-2626.6585788350994,1564.5464358134752,22.97497707530803,0.03959628757830423,99.6055388960261,0.8070985161414321,0.0,20.395824968636195,7.632569977031122,172.98632511262716,7
3045,1,438169.93559977546,989686.3174307898,2023-09-24 16:42:09.218921,2024-03-22 16:42:09.218921,2024-04-01 16:42:09.218921,74.56602480708034,0.33547804635674455,0.7558118346422882,-205.93141538738053,5008.389479346896,43.00733916490804,0.0,100.0,0.8848751326893842,0.0,31.7218108146423,11.82479010409669,291.2186113677336,5
3046,1,18044.079100108553,26080.47821449598,2022-03-21 16:42:09.222450,2022-04-20 16:42:09.222450,2022-04-14 16:42:09.222450,58.32939016280527,0.4157152186471205,0.7046590503484441,-175.01129191032445,1209.3359221332257,0.0,0.095871081623741,82.59175986156875,0.8324703793797767,0.0,53.42280066807355,6.11863201644245,44.03200960539093,7
3047,1,13944.117051757095,541482.0937049406,2023-06-05 16:42:09.224238,2024-06-04 16:42:09.224238,2024-06-13 16:42:09.224238,90.1706397389151,0.1,0.910136909403246,-4200.835149229311,1485.7125197853543,32.78549570483745,0.0,92.81201886125983,0.834620005764134,1534.0048580433051,27.090148888377794,9.714642770807993,165.77578467691677,6
3048,1,4729.830620657704,180350.9315685194,2024-06-01 16:42:09.227687,2024-08-30 16:42:09.227687,2024-09-20 16:42:09.227687,93.7328686953382,0.1,0.8721922755930503,-3907.8754914584765,1605.0049497301802,63.67719540292816,0.09700287942123204,100.0,0.7836625722814559,489.4277417652902,39.459216926859185,8.053910886962683,150.85311541005484,5
3049,1,33429.7641849576,152209.15256472275,2022-05-09 16:42:09.229738,2022-07-08 16:42:09.229738,2022-07-28 16:42:09.229738,60.25651727816512,0.13122402354113483,0.4407646195339981,-703.8518306085484,1827.8893584258383,34.21883647271914,0.047795020774868746,100.0,0.6690176643171877,0.0,30.980548607599346,10.219740196537582,135.95264490779797,5
3050,1,3647.411549475406,74266.1579148324,2023-08-11 16:42:09.232091,2023-09-25 16:42:09.232091,2023-10-15 16:42:09.232091,39.52412849175317,0.1,0.29932183633362364,-4711.371105789907,1145.0309979339704,0.0,0.0,100.0,0.8410053402263703,0.0,24.086369055921377,7.842629029253699,91.2065367990772,7
3051,0,2488695.3334086025,1678068.6589771907,2025-01-29 16:42:09.233720,2026-01-29 16:42:09.233720,2026-02-24 16:42:09.233720,58.85177743061917,0.819690440955717,0.7842294370485731,-19.678175967646947,5722.657434790206,32.28073545633299,0.029877199494809357,79.53494799539831,0.7242507929645795,0.0,40.07905154352351,15.413992480404382,301.22994354496353,86
3052,1,84884.3507801441,357564.93606829067,2025-01-20 16:42:09.238246,2025-07-19 16:42:09.238246,2025-08-17 16:42:09.238246,55.684305724519284,0.1421538926849473,0.6014029243600321,-536.1750412459597,1683.879942946145,51.71470084965659,0.0,100.0,0.7059329980975267,0.0,0.0,5.675554721712479,146.28396520904587,4
3053,1,88998.62037612028,464920.95291246363,2024-10-24 16:42:09.240949,2025-07-21 16:42:09.240949,2025-07-28 16:42:09.240949,96.41886002385301,0.19805800460938,0.913776178033053,-454.4807378639564,1558.603142139313,31.66408583518179,0.021590955540627794,100.0,0.8282737329250923,0.0,38.39674815208442,4.930138568428318,167.41143658101632,5
3054,1,2368.2441014769315,97497.65018968961,2021-10-04 16:42:09.244501,2021-11-03 16:42:09.244501,2021-11-26 16:42:09.244501,41.97550200639319,0.1,0.23552103420842502,-10122.844181386068,1757.9888778255943,8.670413676942891,0.0,100.0,1.0,0.0,6.912808776861582,7.578712486232711,50.93739430503261,5
3055,1,142431.1997393699,2975171.4764396828,2024-01-10 16:42:09.246476,2026-01-09 16:42:09.246476,2026-01-07 16:42:09.246476,51.05489406422041,0.1,0.608437064383977,-3859.61083164732,4666.7696694169235,33.28646144018491,0.012862202387816284,94.64708693977575,0.8113745456800657,0.0,29.51924515936052,13.771636351002797,298.029113003582,50
3056,1,4040.559112396693,94672.8255729411,2024-12-13 16:42:09.252641,2025-02-11 16:42:09.252641,2025-02-04 16:42:09.252641,100.0,0.1,1.1407328320110395,-2253.7936424813774,1703.9478141143943,8.420872786488584,0.0,79.64617370786193,0.8182181543422778,0.0,43.81520711154484,12.630970479443848,82.3802448230369,5
3057,1,48336.31734390979,311309.9854106653,2021-10-02 16:42:09.254316,2022-03-31 16:42:09.254316,2022-04-10 16:42:09.254316,7.613503606491934,0.1,0.1,-7866.29167173397,1652.321260706321,13.351282616077373,0.0,100.0,0.9177028601932258,0.0,26.37860932158797,8.92823933081716,178.8316431723578,6
3058,1,3901.6764046257517,87315.72521756141,2024-04-11 16:42:09.257017,2024-05-11 16:42:09.257017,2024-06-09 16:42:09.257017,64.91756158539272,0.1,0.3181565705925218,-3116.3618229608705,1389.5922823538133,25.941433514400345,0.0,100.0,0.651045803498949,0.0,40.095726888417445,5.445073808097501,101.56056244954934,6
3059,1,38948.93493679426,127554.50650992905,2022-12-15 16:42:09.258778,2023-06-13 16:42:09.258778,2023-07-04 16:42:09.258778,77.12465229271375,0.1895893177513141,0.670908660624308,-373.13201127130543,624.9586079700357,26.823805587959473,0.03742506103063923,100.0,0.7639063939450326,0.0,20.69117880996886,6.31820915736876,68.51556286136272,7
3060,1,4143.01543035043,109885.9138226244,2022-04-08 16:42:09.261309,2022-06-07 16:42:09.261309,2022-06-19 16:42:09.261309,51.782670163501336,0.1,0.4595090070117645,-5222.439167816055,1504.5079927144627,20.102592885214587,0.22815957216107224,100.0,0.74218370906638,0.0,21.577484952433743,7.452623454755462,75.87949399382042,6
3061,1,25735.530954197227,164671.19069050008,2024-12-06 16:42:09.263453,2025-03-06 16:42:09.263453,2025-03-17 16:42:09.263453,67.1437776933932,0.1,0.5371310860685209,-894.1916184440443,1680.0458212104377,30.710939767912947,0.0,100.0,0.7547359562301937,0.0,27.1301845442915,11.97292440979062,160.5242763331593,6
3062,1,8661.511642677971,61483.69619995936,2025-02-12 16:42:09.265803,2025-02-27 16:42:09.265803,2025-03-23 16:42:09.265803,100.0,0.15566497220926376,0.38920665730274046,-592.9128660309927,1621.2573338597897,0.0,0.16931573283143753,100.0,1.0,0.0,37.759974793841636,6.370044957312285,116.30586237053352,6
3063,1,5962.076337281893,108598.34115712483,2023-08-21 16:42:09.267374,2023-10-20 16:42:09.267374,2023-11-01 16:42:09.267374,26.019675660790426,0.1,0.21530693937352385,-6386.984086231166,1400.6004418616526,17.913736799806045,0.043761887166490286,100.0,0.9268100478781552,0.0,41.92449247902978,7.7851351689428325,165.87001484919816,6
3064,1,5031.796344321197,100989.10086193221,2023-08-12 16:42:09.269497,2023-09-26 16:42:09.269497,2023-10-23 16:42:09.269497,80.66773812626096,0.1,0.47510722376634096,-2232.4650934160136,1444.5553649232552,44.10387767376607,0.10950243891112622,100.0,0.8066410533203894,0.0,44.35496877440397,9.551460379977069,116.32447785046416,7
3065,1,38181.09818389586,237376.87917662418,2024-07-31 16:42:09.271481,2024-11-28 16:42:09.271481,2024-12-07 16:42:09.271481,72.27678659043735,0.12168243062890108,0.7798488301695647,-664.4866574476696,1725.952937094682,31.713275284534404,0.034373608807842515,100.0,0.916976589785339,0.0,33.94485254685434,10.109373659732382,180.1756564514881,7
3066,1,23095.54604815465,453316.02249883336,2024-12-31 16:42:09.273999,2025-09-27 16:42:09.273999,2025-09-24 16:42:09.273999,69.21358389055865,0.1,0.7721574208338619,-2519.6821644847214,1748.3608933929215,24.481234271998638,0.02059369727138734,100.0,0.7321713450171811,0.0,34.861050680297,9.385119868533387,160.6540746409901,7
3067,1,211135.31370280674,462481.12547282566,2024-04-13 16:42:09.276871,2025-01-08 16:42:09.276871,2025-01-07 16:42:09.276871,88.32233762263068,0.3692286687465363,0.9275212063102796,-144.57824322594772,1585.9460321203505,34.30555361082592,0.07893791629487033,89.19755976897996,0.7823529922389892,90.84127169524709,40.50789793118832,12.825406771349183,151.34226768260285,7
3068,1,72116.83235718266,287147.7853263452,2022-10-26 16:42:09.279967,2023-02-23 16:42:09.279967,2023-03-21 16:42:09.279967,84.79067095194014,0.2216255592109421,0.780302796954198,-394.820451150795,2068.5126011935,49.91689779717169,0.03312664272633584,100.0,0.8706787108639192,0.0,48.29449766397672,8.055970990175934,137.02423057383746,6
3069,1,40593.98316683934,222421.73688511082,2025-06-11 16:42:09.282662,2025-10-09 16:42:09.282662,2025-11-03 16:42:09.282662,18.85203500242665,0.1,0.13781507728048967,-2811.717661250016,1481.7480123198736,38.17360597498509,0.0,100.0,0.8274915929627084,0.0,40.96947601161597,6.889922818447792,150.2279392618595,5
3070,1,51322.75071862756,1631724.709645779,2023-12-18 16:42:09.285145,2024-12-17 16:42:09.285145,2024-12-19 16:42:09.285145,76.54943478370826,0.1,0.7967308909124038,-4471.540577473714,4295.827889000471,37.48265244529959,0.012704696553461061,100.0,0.7318305380050306,0.0,26.661967299104706,17.251675825484572,256.3783636723468,5
3071,1,19520.907143228324,292443.73910875747,2023-05-21 16:42:09.289781,2023-11-17 16:42:09.289781,2023-11-11 16:42:09.289781,90.61684429879257,0.1,0.9819197043898746,-1589.5738240528801,1731.7179179811476,27.761252331282087,0.0,98.13974340123032,0.7900090073188073,12.52247901701463,33.489822783026966,9.524215635624483,149.21756754202974,5
3072,1,10883.962537053112,151194.86313378316,2021-11-30 16:42:09.292338,2022-02-28 16:42:09.292338,2022-03-18 16:42:09.292338,100.0,0.1,0.8507069275834032,-1298.996221047749,1415.6200366130217,15.019651901152052,0.0,100.0,0.8224309218724439,0.0,38.80741055060683,9.799586544469346,155.28472922286088,6
3073,1,59715.915852590086,166814.1060624131,2022-01-24 16:42:09.294642,2022-04-24 16:42:09.294642,2022-04-26 16:42:09.294642,86.20569398146804,0.31662951681923923,0.8826989477944053,-223.1936466402717,1770.8352581308359,32.891661451362886,0.0,96.0081244885403,0.6475655865617441,0.0,24.590675857245436,7.998417399198401,140.72874255759768,6
3074,1,404641.3322987497,613246.7207791678,2022-12-17 16:42:09.296876,2023-12-17 16:42:09.296876,2024-01-01 16:42:09.296876,59.45565216090956,0.4142419843681549,0.5917674776414416,-134.1838843398189,1670.311383305468,29.46926222356442,0.019292787929852805,100.0,0.7088743815733284,0.0,23.744110130213432,9.08364678876587,187.2266191990115,7
3075,1,177076.74206306125,532369.3525401956,2024-08-16 16:42:09.300533,2025-05-13 16:42:09.300533,2025-06-08 16:42:09.300533,80.83434918645357,0.2919282656656766,0.7758954175826615,-248.69066670027502,1795.1449687106126,40.47073292525259,0.041567616779374185,100.0,0.7129822213204263,0.0,35.53239933632752,8.999428293200827,160.01944539064215,6
3076,1,85234.86378313998,1042484.3735374148,2023-05-24 16:42:09.303878,2024-02-18 16:42:09.303878,2024-02-19 16:42:09.303878,53.0923225338144,0.1,0.5507749089062056,-1965.8211846757463,4132.110408970215,35.27998345613412,0.052126779772505696,100.0,0.7888564420029269,291.3224438995312,36.81823422219074,14.962308685262524,256.12225102131316,5
3077,0,5132894.573303233,1690300.1866260434,2023-04-23 16:42:09.307530,2024-04-22 16:42:09.307530,2024-05-07 16:42:09.307530,21.548730571490193,0.6485805298288132,0.21875631458173567,-46.12187898123912,4493.589256031608,51.10046556924517,0.0,100.0,0.7514885492573221,0.0,32.27198020285059,11.947721736877629,304.8631745702235,5
3078,1,14487.00030181901,146650.9354610033,2022-01-06 16:42:09.311460,2022-02-20 16:42:09.311460,2022-03-21 16:42:09.311460,97.25789392531485,0.10546327792295296,0.5801756411728705,-958.6775044678624,2112.42896383548,31.615481180155058,0.0,100.0,0.9442580498308989,0.0,37.82586298019401,6.932401548741207,82.85576094858995,7
3079,1,1280956.1223643143,1801897.737888717,2025-06-03 16:42:09.313552,2026-06-03 16:42:09.313552,2026-06-16 16:42:09.313552,14.297466214682391,0.10641293489142292,0.35242373813303096,-844.5664933381422,10253.970396099627,18.34290933179506,0.05321453859672544,41.73439259211698,0.7273983249563984,0.0,39.27693703038949,13.899907329847796,278.9972535606457,172
3080,1,2549.9491933124173,35578.87888369996,2022-04-13 16:42:09.317947,2022-05-13 16:42:09.317947,2022-05-14 16:42:09.317947,53.1817680000912,0.1,0.471380888099066,-2674.7161877410467,1203.804598826846,22.38680531943168,0.10362164807044054,100.0,0.7281659253240784,0.0,38.15041680587247,11.392886964640322,61.98774621937616,7
3081,1,5958.12472156631,52550.90862843503,2022-02-07 16:42:09.319691,2022-04-08 16:42:09.319691,2022-04-02 16:42:09.319691,40.45591034694523,0.1,0.42690924180211004,-2290.7850290604715,958.562033506446,29.12798978934631,0.14526611190396446,87.244286808664,0.8912109169827578,0.0,42.99897245326878,7.103250278567786,60.55621140799772,7
3082,1,102522.70729634562,161143.0423218344,2023-09-10 16:42:09.321589,2023-11-09 16:42:09.321589,2023-11-18 16:42:09.321589,80.51219625606258,0.6218802419876027,0.7745836157676768,-79.54328503715132,2431.7239853226693,21.195863985345248,0.04266658062864563,100.0,0.8616389824046988,0.0,24.67800909089048,9.27791250674829,152.09727347781595,6
3083,0,40770019.995362,19055913.072620653,2023-06-28 16:42:09.323909,2026-06-27 16:42:09.323909,2026-04-28 16:42:09.323909,21.713967962507738,0.4604452929288121,0.25228392525325355,-131.6404149396742,22058.207986603356,32.07397228353302,0.0,78.8214919767133,0.603856894727122,0.0,0.0,35.271470179648226,325.3860026898171,131
3084,1,130693.91754259795,1177597.5778323272,2023-04-01 16:42:09.339027,2023-12-27 16:42:09.339027,2023-12-25 16:42:09.339027,24.774996559044478,0.1,0.2806144196730613,-3193.1933798526725,4612.740239345741,39.52498507551858,0.01512803489818767,100.0,0.7085247288937279,0.0,34.22033156393011,10.688635294056867,294.61112093291405,5
3085,1,15396.171777256392,67838.88221301771,2022-09-02 16:42:09.342668,2022-10-17 16:42:09.342668,2022-11-10 16:42:09.342668,85.16231933601289,0.21442235136468882,0.5752434209597859,-388.85625839978263,990.9663976310158,62.67898286168811,0.10995220064037248,100.0,0.8686527808898732,0.0,22.992661709445652,10.103062241174928,118.75385546925396,7
3086,1,64851.32091363316,114989.79174424059,2022-12-08 16:42:09.344329,2023-02-06 16:42:09.344329,2023-02-09 16:42:09.344329,16.887278657265117,0.10438922668530856,0.16334434389962543,-918.7794173758684,1759.8334090252774,21.394085936065295,0.08080228731531552,100.0,0.783266654118322,1683.2643918717542,15.896293355131721,12.601660961935238,133.31957809599885,5
3087,1,68126.1264929398,451672.9110565194,2023-06-25 16:42:09.346386,2024-03-21 16:42:09.346386,2024-03-25 16:42:09.346386,93.60107844135072,0.1432689121603549,1.0264345269061559,-568.4020284387337,1719.903706631453,52.63833856338781,0.055380209218624625,99.23606287400473,0.6954887769160992,0.0,22.926059058175525,6.81897590873375,168.53802210730797,6
3088,1,429013.80773041124,2760298.2691004635,2023-10-08 16:42:09.349612,2025-03-31 16:42:09.349612,2025-04-22 16:42:09.349612,84.22941039055117,0.1346511285856899,0.8440091969476516,-642.5897272310705,5340.954587208107,49.53355895110436,0.0,98.59996953794152,0.7596088548196204,0.0,28.918015596190013,9.393153917310045,285.9210475939061,5
3089,1,85054.34652436149,634712.3238707837,2022-03-21 16:42:09.354753,2023-03-21 16:42:09.354753,2023-04-06 16:42:09.354753,26.474242783201444,0.1,0.2467285748522505,-2813.175114830047,1728.1750675426651,45.35085024438819,0.0,100.0,0.8119870607304652,0.0,25.436688841664914,8.478240563419286,170.7570110616298,6
3090,1,4502.6568696149125,147490.60634399593,2021-10-10 16:42:09.358054,2022-01-08 16:42:09.358054,2022-01-09 16:42:09.358054,72.7983314473793,0.1,0.6998669310632734,-4596.619634265693,1550.4833579886008,25.764357715301347,0.03858470204598584,100.0,0.7444238030695677,0.0,33.57120078685354,8.095317563374381,162.10723696843277,6
3091,1,6927.264760911645,159057.14551149195,2022-09-25 16:42:09.360263,2022-11-24 16:42:09.360263,2022-12-22 16:42:09.360263,35.04490505771558,0.1,0.25282699738524667,-6281.140996725251,1793.409486797349,24.919121970017947,0.0,100.0,0.8712530862037801,0.0,39.51121632080174,6.8045213974528815,178.54486595326037,5
3092,1,42810.42109685757,623825.6945502573,2024-05-23 16:42:09.362470,2025-05-23 16:42:09.362470,2025-05-30 16:42:09.362470,88.67765907267781,0.1,0.944281206610016,-1650.669842895676,1782.4954919279216,29.26489462026364,0.0,100.0,0.8117462025613758,0.0,24.100408867356588,11.43496013021681,172.5730328711157,6
3093,0,1533268.5199102748,1593230.876857511,2024-11-19 16:42:09.366092,2025-11-19 16:42:09.366092,2025-11-30 16:42:09.366092,45.88376195160876,0.4372088926702159,0.4874322034969922,-112.85019228371605,4574.013805846122,36.94015443855873,0.024963686591667936,100.0,0.6607692871717565,0.0,33.3436089795714,13.345196034054155,268.7424758917914,20
3094,0,1479565.4811951453,720528.3604863259,2022-07-01 16:42:09.370572,2022-12-28 16:42:09.370572,2022-12-21 16:42:09.370572,91.56569507790407,1.756305305650993,0.9809503006217833,44.099177072578634,3837.4946155296348,42.68201975027947,0.061313653723843016,96.36992202747105,0.7674816367548859,0.0,34.90870974675113,25.036409870091212,299.4672895794277,6
3095,1,533817.7481380795,1609241.5205847693,2023-07-17 16:42:09.374161,2024-07-16 16:42:09.374161,2024-08-04 16:42:09.374161,51.69018628058727,0.16398296899190187,0.48639092144870844,-451.33819915946856,4079.07469137246,35.20238059283698,0.019951389876396525,100.0,0.826145444886857,0.0,35.356359006192676,9.495695779241059,240.98144094995965,5
3096,1,131619.79207459878,922681.2904191468,2023-07-24 16:42:09.378340,2025-01-14 16:42:09.378340,2025-01-27 16:42:09.378340,51.00065787774489,0.1,0.4701224844083981,-1249.845990328061,1667.2264704840102,45.93229356730071,0.0,100.0,0.8126104551425316,0.0,32.87116532268667,10.18867697668446,184.45182538120665,7
3097,1,16096.348120680008,164060.00416880986,2024-09-20 16:42:09.382566,2024-12-19 16:42:09.382566,2024-12-26 16:42:09.382566,22.065452498890714,0.1,0.20661300012734904,-3943.3842474954504,1638.6448406062568,40.90740972125761,0.04791629289811902,100.0,0.8310963769327002,0.0,39.41101773399049,14.084270287789384,176.14374970286164,4
3098,0,3092775.502712209,2531569.402610027,2023-11-10 16:42:09.384742,2025-05-03 16:42:09.384742,2025-05-22 16:42:09.384742,64.82074871215512,0.7792814507563263,0.6020595119977994,-31.53259901571685,4458.779536163576,33.25703796471259,0.04141436449963403,100.0,0.8364270514567563,0.0,32.38714067352204,15.194121069937989,302.9131760301082,6
3099,1,115758.51736675769,2503779.1521608904,2023-02-14 16:42:09.390072,2024-08-07 16:42:09.390072,2024-08-24 16:42:09.390072,74.87525072714439,0.1,0.7444580921885177,-2794.596958205404,4915.247565038039,31.75394772465081,0.02134036502579487,100.0,0.7307895175784037,1268.9524688538272,44.70816124094586,11.795560457695917,233.96499235955415,6
3100,1,120335.55189870988,604126.6171354412,2024-10-30 16:42:09.395249,2025-10-30 16:42:09.395249,2025-11-13 16:42:09.395249,46.6770589459293,0.1,0.4471619055441164,-1006.3027254871542,1709.4880793377727,42.512519597466344,0.0,98.13274196136105,0.7237991158758765,0.0,24.828897256972137,8.308457860400567,186.7518179155796,9
3101,1,164117.26900676297,972479.8517327883,2024-09-09 16:42:09.399117,2026-03-03 16:42:09.399117,2026-03-22 16:42:09.399117,17.64522755309137,0.1,0.19723487739823337,-3198.0208377462495,2300.970200520869,29.550504338080753,0.0,77.65816425443623,0.8304117399464545,0.0,8.562966747784252,9.17181026809722,143.9317093820591,115
3102,1,32573.81415140069,805146.9052832199,2024-04-18 16:42:09.403351,2024-10-15 16:42:09.403351,2024-10-22 16:42:09.403351,73.43895668722394,0.1,0.6901651434036422,-3487.37038195146,4735.631863346319,31.168850952392514,0.025642719106083664,100.0,0.6726511280724239,0.0,30.344807168326746,10.87744857979132,251.55670850804142,5
3103,1,7245.213898859596,328762.4505547143,2024-12-10 16:42:09.406770,2025-06-08 16:42:09.406770,2025-06-12 16:42:09.406770,25.680044604042973,0.1,0.2488058018052051,-17975.915095600605,1815.1910268599372,32.746987203199225,0.07601771902639692,89.44539943838089,0.6575351398780663,0.0,59.256163355724375,10.421962505450162,161.11049240863636,6
3104,1,225491.8080862441,1880180.2741029407,2024-02-02 16:42:09.409494,2025-02-01 16:42:09.409494,2025-02-27 16:42:09.409494,85.38949897267311,0.11704220526387406,0.9799243998097374,-753.6368322852118,4972.566875535826,45.86120887915686,0.03162181004245233,100.0,0.8252162342846727,993.3656987696523,32.65179400517551,13.19798289344891,272.14220438136664,6
3105,0,1395444.7220667796,967216.3249749931,2022-03-01 16:42:09.413903,2022-08-28 16:42:09.413903,2022-09-09 16:42:09.413903,93.60349097370629,1.4857851612967528,0.8897472556889522,28.335840682190547,4895.898229445029,36.51599915468557,0.01788739427530139,100.0,0.8080007302700193,0.0,29.77426199357572,12.59503980294101,261.58310785966444,7
3106,1,257098.2594180966,1328029.328479664,2022-06-18 16:42:09.417305,2023-03-15 16:42:09.417305,2023-04-13 16:42:09.417305,64.9252644983688,0.1278389469941289,0.5954717084253442,-727.8467611219634,4490.879945153236,29.58950694318932,0.019305708622055932,100.0,0.880527874977492,0.0,26.455580106750393,11.433302960427223,244.46364215847404,5
3107,1,13326.217472307137,182393.89452860606,2023-06-19 16:42:09.421193,2023-09-17 16:42:09.421193,2023-09-21 16:42:09.421193,59.906124740717026,0.1,0.5746299381191996,-2156.249088800562,1937.206197954626,51.747285516908846,0.050577370007530306,99.18985309921524,0.8024977348673685,0.0,19.079926901322153,14.897975970894132,165.8728317008912,5
3108,1,10653.678223388843,254468.13209584853,2024-01-03 16:42:09.423655,2024-05-02 16:42:09.423655,2024-05-30 16:42:09.423655,85.41673949030647,0.1,0.7365426794644789,-2561.255534402214,1755.5511842643205,26.105986331344287,0.11426929895399121,100.0,0.8991375474617054,0.0,34.97943776745515,10.541813812916294,157.3736644834372,7
3109,1,15541.790671404515,282333.4279734567,2022-04-20 16:42:09.426020,2023-04-20 16:42:09.426020,2023-05-15 16:42:09.426020,94.44901246894594,0.1,0.942663760528535,-1897.532453134421,709.1040061098513,55.71373028129807,0.0,100.0,0.7633415088241959,4681.483431645463,45.99541293059449,7.715273856710642,50.24779960518429,6
3110,1,10230.015443158747,188307.0249693451,2025-05-05 16:42:09.429028,2025-08-03 16:42:09.429028,2025-08-30 16:42:09.429028,26.92607718366361,0.1,0.1986306010013296,-7097.114339792652,1563.3733232387222,25.421619670835803,0.02461398363906953,100.0,0.733959072448374,174.17480939948106,40.68908112546483,10.608387033285506,168.4253377750516,7
3111,1,3098.146879606783,45588.513583522625,2025-07-16 16:42:09.431492,2025-08-15 16:42:09.431492,2025-08-15 16:42:09.431492,81.69687179676698,0.1,0.8576469053755296,-1786.7886055484207,1494.0854015756415,7.105666714672146,0.07171749112041985,97.01186670850916,0.5740279674226185,0.6993229011944557,30.761044364625562,6.578361295068597,60.16798468030572,7
3112,1,4052.8378337105232,87353.1613401383,2022-05-31 16:42:09.433302,2022-07-30 16:42:09.433302,2022-08-11 16:42:09.433302,92.66015733521674,0.1,0.7926396676894827,-2166.7366372380397,1223.3502948702885,7.372024189471524,0.0,100.0,0.5681443526404835,1190.7594521371163,23.8325643872037,8.180089496124573,105.2101241811753,8
3113,1,40184.0204276213,418095.2814954172,2023-06-30 16:42:09.435074,2024-03-26 16:42:09.435074,2024-04-06 16:42:09.435074,71.37907489429188,0.1,0.6808473692600212,-1445.9890831154764,1350.4444440923237,44.690529635649554,0.01817217106156403,100.0,0.7637389124941769,0.0,0.0,12.094265078555752,168.63423468076056,7
3114,1,33433.994750214595,163334.27966458883,2024-04-02 16:42:09.437756,2024-09-29 16:42:09.437756,2024-10-27 16:42:09.437756,85.84158952903215,0.18535364487921596,0.7373266653252495,-429.2675561239505,784.3952254714978,32.746182750716805,0.03479602370742862,100.0,0.7614806764504856,0.0,31.808888780295305,8.43384127276674,40.7102645618009,5
3115,1,8389.365151934198,277167.8589694101,2024-12-26 16:42:09.440407,2025-12-26 16:42:09.440407,2025-12-29 16:42:09.440407,49.93047581517046,0.1,0.5936466159326825,-6884.115498357426,899.5783545351101,37.19489139313718,0.0,82.24216397806676,0.7138841860309347,0.0,31.57391094088965,7.131366601087973,51.06331938351955,50
3116,1,20001.867910048684,67104.03662474359,2025-02-06 16:42:09.443493,2025-03-23 16:42:09.443493,2025-04-09 16:42:09.443493,48.909863774079135,0.1450912839937653,0.35076916914303025,-568.236531687678,1069.7782737160005,15.208408754530074,0.0,100.0,0.6132913428562594,0.0,14.010002004348861,9.79538643720413,88.04981097826591,7
3117,1,36160.24205833483,162587.9333820742,2022-09-03 16:42:09.445501,2022-12-02 16:42:09.445501,2022-12-02 16:42:09.445501,53.68470082472485,0.11748271689927425,0.5272538364021115,-825.1418188548607,1751.1610641900456,21.216872409862674,0.0,94.04833743587749,0.7624722112392396,0.0,37.77945569524036,10.852404177486688,171.22919217601145,6
3118,1,49567.83329719787,584780.3540406933,2023-10-17 16:42:09.447890,2024-10-16 16:42:09.447890,2024-11-03 16:42:09.447890,73.73599336850486,0.1,0.7266518983572127,-1435.303931408914,1486.3137074677024,40.85130370595698,0.07518877543002929,100.0,0.8123899121247121,0.0,30.162672997542863,10.214111279895594,135.72254845924002,7
